0	365188	389897	0.9366268527329012
1	34851	39109	0.8911248050320898
2	24852	27366	0.9081341811006358
3	22145	23928	0.9254847876964226
4	20169	21427	0.9412890278620433
5	18645	19545	0.9539524174980814
7	16393	16924	0.9686244386669818
10	13786	14109	0.9771068112552271
20	6949	7107	0.9777683973547207
30	3021	3124	0.9670294494238156
