0	1140158	1152985	0.9888749636812274
1	57686	58765	0.9816387305368842
2	38971	39683	0.9820578081294257
3	34953	35562	0.9828749789100726
4	32076	32617	0.9834135573473956
5	29933	30426	0.98379675277723
7	26833	27245	0.9848779592585796
10	23741	24027	0.9880967245182503
20	17570	17666	0.9945658326729311
30	13801	13850	0.9964620938628159
