0	410298	439164	0.9342705686258437
1	35234	39105	0.901010101010101
2	24564	27112	0.9060194747713189
3	21947	24058	0.9122537201762407
4	20117	21911	0.9181233170553603
5	18746	20311	0.9229481561715327
7	16665	17828	0.9347655373569665
10	14310	15058	0.9503254084207731
20	8229	8437	0.975346687211094
30	4509	4610	0.9780911062906724
